HOME_CBG,STREET_ADDRESS,LATITUDE,LONGITUDE,YearRange,Average_Visits
131210119002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131210119002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,27.88888888888889
131210119002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131210120001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131210123002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131210123003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131219800001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,17.5
131219800001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
131219800001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,27.5
131219800001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,34.36363636363637
131219800001,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131219800001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131230805003,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131230805003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131230805003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
131270001012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
131270001023,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131270003004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131270004032,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131270005012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131270006002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131270010001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131270010001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131299702002,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131299702002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131299706003,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131299706003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131299708002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131299708002,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131319501002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
131319505001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131319505003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131339503012,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131339503022,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350501031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131350501061,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350501064,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350501081,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.0
131350502081,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,15.0
131350502091,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131350502091,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,28.0
131350502093,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.0
131350502101,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.5
131350502123,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350502151,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131350502163,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131350502171,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131350502171,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.5
131350502192,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
131350502201,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
131350502201,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350503042,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350503061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.5
131350503061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,31.5
131350503061,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350503082,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131350503092,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131350503102,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131350503103,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131350503136,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350503222,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.5
131350503222,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.6
131350504153,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131350504171,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131350504191,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.666666666666667
131350504242,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131350504242,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350504242,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350504301,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131350504303,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131350504322,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131350504365,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131350505113,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131350505213,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131350505281,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,11.0
131350505301,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131350505303,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.666666666666667
131350505322,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131350505322,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350505341,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131350505361,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350505362,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131350505362,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350505372,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350505392,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131350505421,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131350505441,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131350505442,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350505463,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131350506052,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131350506062,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131350506062,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
131350506062,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350506063,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131350506063,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350506063,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350506082,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350506091,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131350506092,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,12.333333333333334
131350506104,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131350506104,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131350507091,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
131350507131,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131350507191,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131350507201,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131350507214,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131350507214,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131350507232,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131350507241,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350507262,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
131350507283,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131350507284,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131350507301,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131350507301,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131390005002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131390008003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131390013013,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131390013022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131390014031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
131390015021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131390016031,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131390016051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131414803001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131430102001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.0
131430102002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131430102003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131430102003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,23.0
131430103011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
131430103022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
131430103023,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131430104002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131430104002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131430104003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,11.0
131451201981,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131451201981,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131451201981,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,27.8
131451201981,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131451201982,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131451201982,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.333333333333333
131451201983,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131451202001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,21.5
131451202002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,15.0
131451203001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,22.0
131451203003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.5
131451203004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131451203005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131451204011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.5
131451204011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,29.0
131451204012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131451204022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131451204022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131451204022,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131451204023,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131479602002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
131499701001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131499701001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,13.666666666666666
131499701001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,200.72727272727272
131499701001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131499701002,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,24.5
131499701002,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
131499701002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,12.6
131499701002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,97.9090909090909
131499701002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131499701003,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,27.5
131499701003,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,22.0
131499701003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,24.833333333333332
131499701003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,318.72727272727275
131499702001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131499702001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131499702001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131499702001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,52.0
131499702002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,12.0
131499702002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,17.857142857142858
131499703001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131499703001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131499703001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,42.36363636363637
131499703001,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131499703002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,12.333333333333334
131499703002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,90.72727272727273
131510701041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,22.0
131510701042,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131510701043,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131510701043,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
131510701043,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510701061,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131510701062,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131510701062,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510701082,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510701082,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510701091,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131510701101,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510701102,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131510701102,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131510701102,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510701103,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
131510701103,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131510701103,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
131510701111,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131510701112,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510701112,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510701113,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510701141,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,16.0
131510701142,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
131510702021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510702022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,26.333333333333332
131510702022,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510702023,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
131510702031,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510702032,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510702032,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510702033,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,3.5
131510702041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
131510702052,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510702053,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,10.0
131510702053,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510703041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,11.75
131510703042,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
131510703042,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510703043,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
131510703043,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131510703043,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510703051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131510703051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,14.0
131510703051,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510703052,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510703053,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131510703053,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510703061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.5
131510703061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,20.6
131510703061,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510703071,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
131510703092,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131510703092,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510703112,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
131510703112,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131510703112,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510704021,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
131510704021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,11.0
131510704021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510704022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
131510704023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131510704023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
131510704031,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131510704032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.666666666666667
131510704033,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131510704041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
131510704041,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
131510704042,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131510704042,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,25.6
131510705011,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
131510705011,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,15.0
131510705011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,37.77777777777778
131510705011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
