,index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link
71,71,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-96dca07cfca2/link,,retail-store-visitors-jan_0_5_9.csv.gz,.csv.gz,262183643,2025-05-28T15:31:32.537000+00:00,dwll_01981a91-020c-7ed1-a810-96dca07cfca2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-96dca07cfca2/link
72,72,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-96e30a4d0f46/link,,retail-store-visitors-jan_0_6_0.csv.gz,.csv.gz,262196329,2025-05-28T15:26:42.179000+00:00,dwll_01981a91-020c-7ed1-a810-96e30a4d0f46,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-96e30a4d0f46/link
73,73,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-96f4f1f77d0c/link,,retail-store-visitors-jan_0_6_10.csv.gz,.csv.gz,262171298,2025-05-28T15:32:06.529000+00:00,dwll_01981a91-020c-7ed1-a810-96f4f1f77d0c,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-96f4f1f77d0c/link
74,74,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97024bd941c7/link,,retail-store-visitors-jan_0_6_11.csv.gz,.csv.gz,44591971,2025-05-28T15:32:38.888000+00:00,dwll_01981a91-020c-7ed1-a810-97024bd941c7,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97024bd941c7/link
75,75,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-9715c1de0054/link,,retail-store-visitors-jan_0_6_1.csv.gz,.csv.gz,262192599,2025-05-28T15:27:14.017000+00:00,dwll_01981a91-020c-7ed1-a810-9715c1de0054,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-9715c1de0054/link
76,76,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-972a159313e3/link,,retail-store-visitors-jan_0_6_2.csv.gz,.csv.gz,262192545,2025-05-28T15:27:45.557000+00:00,dwll_01981a91-020c-7ed1-a810-972a159313e3,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-972a159313e3/link
77,77,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-973e6458354f/link,,retail-store-visitors-jan_0_6_3.csv.gz,.csv.gz,262202473,2025-05-28T15:28:19.115000+00:00,dwll_01981a91-020c-7ed1-a810-973e6458354f,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-973e6458354f/link
78,78,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97444dd7a999/link,,retail-store-visitors-jan_0_6_4.csv.gz,.csv.gz,262193390,2025-05-28T15:28:51.006000+00:00,dwll_01981a91-020c-7ed1-a810-97444dd7a999,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97444dd7a999/link
79,79,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-975db7957b18/link,,retail-store-visitors-jan_0_6_5.csv.gz,.csv.gz,262183592,2025-05-28T15:29:23.758000+00:00,dwll_01981a91-020c-7ed1-a810-975db7957b18,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-975db7957b18/link
80,80,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-9766c4c61066/link,,retail-store-visitors-jan_0_6_6.csv.gz,.csv.gz,262176060,2025-05-28T15:29:56.068000+00:00,dwll_01981a91-020c-7ed1-a810-9766c4c61066,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-9766c4c61066/link
81,81,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-977b5dfa093d/link,,retail-store-visitors-jan_0_6_7.csv.gz,.csv.gz,262174581,2025-05-28T15:30:29.256000+00:00,dwll_01981a91-020c-7ed1-a810-977b5dfa093d,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-977b5dfa093d/link
82,82,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-978986b0ddac/link,,retail-store-visitors-jan_0_6_8.csv.gz,.csv.gz,262159092,2025-05-28T15:31:01.416000+00:00,dwll_01981a91-020c-7ed1-a810-978986b0ddac,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-978986b0ddac/link
83,83,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-979ebdf3f082/link,,retail-store-visitors-jan_0_6_9.csv.gz,.csv.gz,262193743,2025-05-28T15:31:34.011000+00:00,dwll_01981a91-020c-7ed1-a810-979ebdf3f082,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-979ebdf3f082/link
84,84,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97a41f64baa6/link,,retail-store-visitors-jan_0_7_0.csv.gz,.csv.gz,262168244,2025-05-28T15:26:42.013000+00:00,dwll_01981a91-020c-7ed1-a810-97a41f64baa6,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97a41f64baa6/link
85,85,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97b5d2032351/link,,retail-store-visitors-jan_0_7_10.csv.gz,.csv.gz,262188343,2025-05-28T15:32:05.429000+00:00,dwll_01981a91-020c-7ed1-a810-97b5d2032351,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97b5d2032351/link
86,86,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97ce7c735f27/link,,retail-store-visitors-jan_0_7_11.csv.gz,.csv.gz,35585646,2025-05-28T15:32:38.360000+00:00,dwll_01981a91-020c-7ed1-a810-97ce7c735f27,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97ce7c735f27/link
87,87,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97dcd73f4256/link,,retail-store-visitors-jan_0_7_1.csv.gz,.csv.gz,262189735,2025-05-28T15:27:25.609000+00:00,dwll_01981a91-020c-7ed1-a810-97dcd73f4256,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97dcd73f4256/link
88,88,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97e7298d2418/link,,retail-store-visitors-jan_0_7_2.csv.gz,.csv.gz,262169863,2025-05-28T15:27:46.366000+00:00,dwll_01981a91-020c-7ed1-a810-97e7298d2418,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97e7298d2418/link
89,89,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97f202aaeb31/link,,retail-store-visitors-jan_0_7_3.csv.gz,.csv.gz,262169856,2025-05-28T15:28:19.457000+00:00,dwll_01981a91-020c-7ed1-a810-97f202aaeb31,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-97f202aaeb31/link
90,90,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-9804715ce755/link,,retail-store-visitors-jan_0_7_4.csv.gz,.csv.gz,262196628,2025-05-28T15:28:51.675000+00:00,dwll_01981a91-020c-7ed1-a810-9804715ce755,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-9804715ce755/link
91,91,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-9815794f1f5f/link,,retail-store-visitors-jan_0_7_5.csv.gz,.csv.gz,262192492,2025-05-28T15:29:23.693000+00:00,dwll_01981a91-020c-7ed1-a810-9815794f1f5f,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-9815794f1f5f/link
92,92,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-9827582da4c2/link,,retail-store-visitors-jan_0_7_6.csv.gz,.csv.gz,262174161,2025-05-28T15:29:56.329000+00:00,dwll_01981a91-020c-7ed1-a810-9827582da4c2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-9827582da4c2/link
93,93,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-98311612655a/link,,retail-store-visitors-jan_0_7_7.csv.gz,.csv.gz,262155135,2025-05-28T15:30:28.674000+00:00,dwll_01981a91-020c-7ed1-a810-98311612655a,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-98311612655a/link
94,94,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-9843e5e8e2fd/link,,retail-store-visitors-jan_0_7_8.csv.gz,.csv.gz,262198919,2025-05-28T15:31:01.003000+00:00,dwll_01981a91-020c-7ed1-a810-9843e5e8e2fd,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-9843e5e8e2fd/link
95,95,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-985356863211/link,,retail-store-visitors-jan_0_7_9.csv.gz,.csv.gz,262147931,2025-05-28T15:31:33.315000+00:00,dwll_01981a91-020c-7ed1-a810-985356863211,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-985356863211/link
96,96,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-986e7ebe72b4/link,,retail-store-visitors-jan_1_0_0.csv.gz,.csv.gz,262189401,2025-05-28T15:26:41.758000+00:00,dwll_01981a91-020c-7ed1-a810-986e7ebe72b4,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-986e7ebe72b4/link
97,97,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-987a79bf9316/link,,retail-store-visitors-jan_1_0_10.csv.gz,.csv.gz,262195889,2025-05-28T15:32:07.414000+00:00,dwll_01981a91-020c-7ed1-a810-987a79bf9316,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-987a79bf9316/link
98,98,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-988222e7350e/link,,retail-store-visitors-jan_1_0_11.csv.gz,.csv.gz,32471842,2025-05-28T15:32:38.548000+00:00,dwll_01981a91-020c-7ed1-a810-988222e7350e,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-988222e7350e/link
99,99,2,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-98916da34d3b/link,,retail-store-visitors-jan_1_0_1.csv.gz,.csv.gz,262175596,2025-05-28T15:27:13.818000+00:00,dwll_01981a91-020c-7ed1-a810-98916da34d3b,https://app.deweydata.io/api/v1/downloads/01981a91-020c-7ed1-a810-98916da34d3b/link
100,100,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95987821e824/link,,retail-store-visitors-jan_1_0_2.csv.gz,.csv.gz,262178444,2025-05-28T15:27:45.821000+00:00,dwll_01981a91-04ac-7c91-8b47-95987821e824,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95987821e824/link
101,101,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95aa819e49d3/link,,retail-store-visitors-jan_1_0_3.csv.gz,.csv.gz,262195447,2025-05-28T15:28:18.430000+00:00,dwll_01981a91-04ac-7c91-8b47-95aa819e49d3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95aa819e49d3/link
102,102,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95bfdcdb1d96/link,,retail-store-visitors-jan_1_0_4.csv.gz,.csv.gz,262167866,2025-05-28T15:28:50.766000+00:00,dwll_01981a91-04ac-7c91-8b47-95bfdcdb1d96,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95bfdcdb1d96/link
103,103,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95c6f7fb0e6b/link,,retail-store-visitors-jan_1_0_5.csv.gz,.csv.gz,262177358,2025-05-28T15:29:23.194000+00:00,dwll_01981a91-04ac-7c91-8b47-95c6f7fb0e6b,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95c6f7fb0e6b/link
104,104,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95d7eea5ac41/link,,retail-store-visitors-jan_1_0_6.csv.gz,.csv.gz,262152678,2025-05-28T15:29:56.413000+00:00,dwll_01981a91-04ac-7c91-8b47-95d7eea5ac41,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95d7eea5ac41/link
105,105,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95e9bc8bfcdb/link,,retail-store-visitors-jan_1_0_7.csv.gz,.csv.gz,262204228,2025-05-28T15:30:28.216000+00:00,dwll_01981a91-04ac-7c91-8b47-95e9bc8bfcdb,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95e9bc8bfcdb/link
106,106,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95f2679d8e52/link,,retail-store-visitors-jan_1_0_8.csv.gz,.csv.gz,262201839,2025-05-28T15:31:01.310000+00:00,dwll_01981a91-04ac-7c91-8b47-95f2679d8e52,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-95f2679d8e52/link
107,107,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96051b9f08d1/link,,retail-store-visitors-jan_1_0_9.csv.gz,.csv.gz,262168344,2025-05-28T15:31:34.794000+00:00,dwll_01981a91-04ac-7c91-8b47-96051b9f08d1,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96051b9f08d1/link
108,108,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9610270e05f8/link,,retail-store-visitors-jan_1_1_0.csv.gz,.csv.gz,262167063,2025-05-28T15:26:42.188000+00:00,dwll_01981a91-04ac-7c91-8b47-9610270e05f8,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9610270e05f8/link
109,109,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96224bc0a8fc/link,,retail-store-visitors-jan_1_1_10.csv.gz,.csv.gz,262163493,2025-05-28T15:32:05.887000+00:00,dwll_01981a91-04ac-7c91-8b47-96224bc0a8fc,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96224bc0a8fc/link
110,110,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-963a34b7381d/link,,retail-store-visitors-jan_1_1_11.csv.gz,.csv.gz,26251981,2025-05-28T15:32:39.861000+00:00,dwll_01981a91-04ac-7c91-8b47-963a34b7381d,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-963a34b7381d/link
111,111,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-964a77255257/link,,retail-store-visitors-jan_1_1_1.csv.gz,.csv.gz,262196616,2025-05-28T15:27:14.194000+00:00,dwll_01981a91-04ac-7c91-8b47-964a77255257,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-964a77255257/link
112,112,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-965d336ea464/link,,retail-store-visitors-jan_1_1_2.csv.gz,.csv.gz,262193308,2025-05-28T15:27:46.920000+00:00,dwll_01981a91-04ac-7c91-8b47-965d336ea464,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-965d336ea464/link
113,113,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9662c1b59037/link,,retail-store-visitors-jan_1_1_3.csv.gz,.csv.gz,262152588,2025-05-28T15:28:18.789000+00:00,dwll_01981a91-04ac-7c91-8b47-9662c1b59037,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9662c1b59037/link
114,114,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96711520ec83/link,,retail-store-visitors-jan_1_1_4.csv.gz,.csv.gz,262174633,2025-05-28T15:28:51.706000+00:00,dwll_01981a91-04ac-7c91-8b47-96711520ec83,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96711520ec83/link
115,115,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9682957c1dee/link,,retail-store-visitors-jan_1_1_5.csv.gz,.csv.gz,262172861,2025-05-28T15:29:23.855000+00:00,dwll_01981a91-04ac-7c91-8b47-9682957c1dee,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9682957c1dee/link
116,116,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9697778e4373/link,,retail-store-visitors-jan_1_1_6.csv.gz,.csv.gz,262161696,2025-05-28T15:29:56.707000+00:00,dwll_01981a91-04ac-7c91-8b47-9697778e4373,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9697778e4373/link
117,117,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96a2bab37bc9/link,,retail-store-visitors-jan_1_1_7.csv.gz,.csv.gz,262195183,2025-05-28T15:30:29.015000+00:00,dwll_01981a91-04ac-7c91-8b47-96a2bab37bc9,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96a2bab37bc9/link
118,118,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96b52e51754e/link,,retail-store-visitors-jan_1_1_8.csv.gz,.csv.gz,262205662,2025-05-28T15:31:01.806000+00:00,dwll_01981a91-04ac-7c91-8b47-96b52e51754e,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96b52e51754e/link
119,119,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96cd22dbb0a7/link,,retail-store-visitors-jan_1_1_9.csv.gz,.csv.gz,262166864,2025-05-28T15:31:33.568000+00:00,dwll_01981a91-04ac-7c91-8b47-96cd22dbb0a7,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96cd22dbb0a7/link
120,120,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96d276955f5d/link,,retail-store-visitors-jan_1_2_0.csv.gz,.csv.gz,262180909,2025-05-28T15:26:42.148000+00:00,dwll_01981a91-04ac-7c91-8b47-96d276955f5d,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96d276955f5d/link
121,121,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96ea80b6a7da/link,,retail-store-visitors-jan_1_2_10.csv.gz,.csv.gz,262188161,2025-05-28T15:32:05.469000+00:00,dwll_01981a91-04ac-7c91-8b47-96ea80b6a7da,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96ea80b6a7da/link
122,122,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96f24ca48e6a/link,,retail-store-visitors-jan_1_2_11.csv.gz,.csv.gz,44576874,2025-05-28T15:32:38.408000+00:00,dwll_01981a91-04ac-7c91-8b47-96f24ca48e6a,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-96f24ca48e6a/link
123,123,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-970b60cb654b/link,,retail-store-visitors-jan_1_2_1.csv.gz,.csv.gz,262152365,2025-05-28T15:27:13.887000+00:00,dwll_01981a91-04ac-7c91-8b47-970b60cb654b,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-970b60cb654b/link
124,124,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-971c65d519f1/link,,retail-store-visitors-jan_1_2_2.csv.gz,.csv.gz,262199898,2025-05-28T15:27:46.449000+00:00,dwll_01981a91-04ac-7c91-8b47-971c65d519f1,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-971c65d519f1/link
125,125,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-972de4f9ac9a/link,,retail-store-visitors-jan_1_2_3.csv.gz,.csv.gz,262196899,2025-05-28T15:28:19.049000+00:00,dwll_01981a91-04ac-7c91-8b47-972de4f9ac9a,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-972de4f9ac9a/link
126,126,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9734128851cb/link,,retail-store-visitors-jan_1_2_4.csv.gz,.csv.gz,262189742,2025-05-28T15:28:51.649000+00:00,dwll_01981a91-04ac-7c91-8b47-9734128851cb,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9734128851cb/link
127,127,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97442b0322a1/link,,retail-store-visitors-jan_1_2_5.csv.gz,.csv.gz,262195086,2025-05-28T15:29:23.529000+00:00,dwll_01981a91-04ac-7c91-8b47-97442b0322a1,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97442b0322a1/link
128,128,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9750cf3e1164/link,,retail-store-visitors-jan_1_2_6.csv.gz,.csv.gz,262174926,2025-05-28T15:29:55.351000+00:00,dwll_01981a91-04ac-7c91-8b47-9750cf3e1164,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9750cf3e1164/link
129,129,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-976ae06bde64/link,,retail-store-visitors-jan_1_2_7.csv.gz,.csv.gz,262197972,2025-05-28T15:30:27.596000+00:00,dwll_01981a91-04ac-7c91-8b47-976ae06bde64,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-976ae06bde64/link
130,130,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9770b15b241a/link,,retail-store-visitors-jan_1_2_8.csv.gz,.csv.gz,262197265,2025-05-28T15:30:59.603000+00:00,dwll_01981a91-04ac-7c91-8b47-9770b15b241a,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9770b15b241a/link
131,131,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-978806635ec6/link,,retail-store-visitors-jan_1_2_9.csv.gz,.csv.gz,262192025,2025-05-28T15:31:32.225000+00:00,dwll_01981a91-04ac-7c91-8b47-978806635ec6,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-978806635ec6/link
132,132,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9795595ef364/link,,retail-store-visitors-jan_1_3_0.csv.gz,.csv.gz,262149843,2025-05-28T15:26:44.291000+00:00,dwll_01981a91-04ac-7c91-8b47-9795595ef364,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9795595ef364/link
133,133,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97a8d863ea24/link,,retail-store-visitors-jan_1_3_10.csv.gz,.csv.gz,262192398,2025-05-28T15:32:06.404000+00:00,dwll_01981a91-04ac-7c91-8b47-97a8d863ea24,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97a8d863ea24/link
134,134,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97b7b1cce328/link,,retail-store-visitors-jan_1_3_11.csv.gz,.csv.gz,41991202,2025-05-28T15:32:38.287000+00:00,dwll_01981a91-04ac-7c91-8b47-97b7b1cce328,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97b7b1cce328/link
135,135,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97c336b5b0d8/link,,retail-store-visitors-jan_1_3_1.csv.gz,.csv.gz,262159800,2025-05-28T15:27:17.569000+00:00,dwll_01981a91-04ac-7c91-8b47-97c336b5b0d8,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97c336b5b0d8/link
136,136,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97d2f3f7ca94/link,,retail-store-visitors-jan_1_3_2.csv.gz,.csv.gz,262165421,2025-05-28T15:27:49.538000+00:00,dwll_01981a91-04ac-7c91-8b47-97d2f3f7ca94,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97d2f3f7ca94/link
137,137,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97ebd5fa443c/link,,retail-store-visitors-jan_1_3_3.csv.gz,.csv.gz,262164471,2025-05-28T15:28:21.626000+00:00,dwll_01981a91-04ac-7c91-8b47-97ebd5fa443c,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97ebd5fa443c/link
138,138,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97ff98eae749/link,,retail-store-visitors-jan_1_3_4.csv.gz,.csv.gz,262182866,2025-05-28T15:28:53.639000+00:00,dwll_01981a91-04ac-7c91-8b47-97ff98eae749,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-97ff98eae749/link
139,139,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9809dbc75ebc/link,,retail-store-visitors-jan_1_3_5.csv.gz,.csv.gz,262167446,2025-05-28T15:29:25.284000+00:00,dwll_01981a91-04ac-7c91-8b47-9809dbc75ebc,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9809dbc75ebc/link
140,140,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9814cefd2c89/link,,retail-store-visitors-jan_1_3_6.csv.gz,.csv.gz,262146321,2025-05-28T15:29:57.433000+00:00,dwll_01981a91-04ac-7c91-8b47-9814cefd2c89,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-9814cefd2c89/link
141,141,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-982ce3d351d8/link,,retail-store-visitors-jan_1_3_7.csv.gz,.csv.gz,262149102,2025-05-28T15:30:29.615000+00:00,dwll_01981a91-04ac-7c91-8b47-982ce3d351d8,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-982ce3d351d8/link
142,142,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-983ab0ddbd9b/link,,retail-store-visitors-jan_1_3_8.csv.gz,.csv.gz,262186785,2025-05-28T15:31:01.792000+00:00,dwll_01981a91-04ac-7c91-8b47-983ab0ddbd9b,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-983ab0ddbd9b/link
143,143,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-984b8a1247e5/link,,retail-store-visitors-jan_1_3_9.csv.gz,.csv.gz,262175494,2025-05-28T15:31:33.732000+00:00,dwll_01981a91-04ac-7c91-8b47-984b8a1247e5,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-984b8a1247e5/link
144,144,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-985e05ff875b/link,,retail-store-visitors-jan_1_4_0.csv.gz,.csv.gz,262191650,2025-05-28T15:26:42.727000+00:00,dwll_01981a91-04ac-7c91-8b47-985e05ff875b,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-985e05ff875b/link
145,145,3,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-98696a534182/link,,retail-store-visitors-jan_1_4_10.csv.gz,.csv.gz,262158032,2025-05-28T15:32:05.528000+00:00,dwll_01981a91-04ac-7c91-8b47-98696a534182,https://app.deweydata.io/api/v1/downloads/01981a91-04ac-7c91-8b47-98696a534182/link
